Time,Temperature 
m/d/y,C 
 07/14/10 6:00 AM ,5.00 
 07/14/10 7:00 AM ,5.00 
 07/14/10 8:00 AM ,5.00 
 07/14/10 9:00 AM ,5.00 
 07/14/10 10:00 AM ,5.00 
 07/14/10 11:00 AM ,5.00 
 07/14/10 12:00 PM ,6.50 
 07/14/10 1:00 PM ,6.50 
 07/14/10 2:00 PM ,6.50 
 07/14/10 3:00 PM ,6.50 
 07/14/10 4:00 PM ,6.50 
 07/14/10 5:00 PM ,6.50 
 07/14/10 6:00 PM ,7.00 
 07/14/10 7:00 PM ,6.50 
 07/14/10 8:00 PM ,7.00 
 07/14/10 9:00 PM ,6.50 
 07/14/10 10:00 PM ,7.00 
 07/14/10 11:00 PM ,6.50 
 07/15/10 12:00 AM ,6.50 
 07/15/10 1:00 AM ,6.50 
 07/15/10 2:00 AM ,6.50 
 07/15/10 3:00 AM ,6.50 
 07/15/10 4:00 AM ,6.50 
 07/15/10 5:00 AM ,6.50 
 07/15/10 6:00 AM ,6.50 
 07/15/10 7:00 AM ,6.00 
 07/15/10 8:00 AM ,6.00 
 07/15/10 9:00 AM ,6.00 
 07/15/10 10:00 AM ,7.00 
 07/15/10 11:00 AM ,6.50 
 07/15/10 12:00 PM ,6.50 
 07/15/10 1:00 PM ,6.50 
 07/15/10 2:00 PM ,6.50 
 07/15/10 3:00 PM ,6.50 
 07/15/10 4:00 PM ,7.00 
 07/15/10 5:00 PM ,7.00 
 07/15/10 6:00 PM ,7.00 
 07/15/10 7:00 PM ,7.00 
 07/15/10 8:00 PM ,7.00 
 07/15/10 9:00 PM ,7.00 
 07/15/10 10:00 PM ,6.50 
 07/15/10 11:00 PM ,7.00 
 07/16/10 12:00 AM ,6.50 
 07/16/10 1:00 AM ,6.50 
 07/16/10 2:00 AM ,6.50 
 07/16/10 3:00 AM ,6.50 
 07/16/10 4:00 AM ,6.50 
 07/16/10 5:00 AM ,6.50 
 07/16/10 6:00 AM ,6.50 
 07/16/10 7:00 AM ,6.50 
 07/16/10 8:00 AM ,6.00 
 07/16/10 9:00 AM ,6.50 
 07/16/10 10:00 AM ,6.00 
 07/16/10 11:00 AM ,6.50 
 07/16/10 12:00 PM ,6.00 
 07/16/10 1:00 PM ,6.00 
 07/16/10 2:00 PM ,6.50 
 07/16/10 3:00 PM ,6.00 
 07/16/10 4:00 PM ,6.00 
 07/16/10 5:00 PM ,6.00 
 07/16/10 6:00 PM ,6.00 
 07/16/10 7:00 PM ,6.00 
 07/16/10 8:00 PM ,6.00 
 07/16/10 9:00 PM ,6.00 
 07/16/10 10:00 PM ,5.50 
 07/16/10 11:00 PM ,5.50 
 07/17/10 12:00 AM ,6.00 
 07/17/10 1:00 AM ,6.00 
 07/17/10 2:00 AM ,5.50 
 07/17/10 3:00 AM ,5.50 
 07/17/10 4:00 AM ,5.50 
 07/17/10 5:00 AM ,5.00 
 07/17/10 6:00 AM ,5.00 
 07/17/10 7:00 AM ,5.00 
 07/17/10 8:00 AM ,5.00 
 07/17/10 9:00 AM ,5.00 
 07/17/10 10:00 AM ,5.00 
 07/17/10 11:00 AM ,5.50 
 07/17/10 12:00 PM ,5.50 
 07/17/10 1:00 PM ,5.50 
 07/17/10 2:00 PM ,5.50 
 07/17/10 3:00 PM ,6.00 
 07/17/10 4:00 PM ,6.00 
 07/17/10 5:00 PM ,6.50 
 07/17/10 6:00 PM ,6.50 
 07/17/10 7:00 PM ,6.50 
 07/17/10 8:00 PM ,6.50 
 07/17/10 9:00 PM ,6.50 
 07/17/10 10:00 PM ,6.50 
 07/17/10 11:00 PM ,6.50 
 07/18/10 12:00 AM ,6.50 
 07/18/10 1:00 AM ,6.00 
 07/18/10 2:00 AM ,5.50 
 07/18/10 3:00 AM ,5.50 
 07/18/10 4:00 AM ,5.50 
 07/18/10 5:00 AM ,5.00 
 07/18/10 6:00 AM ,5.00 
 07/18/10 7:00 AM ,4.50 
 07/18/10 8:00 AM ,4.50 
 07/18/10 9:00 AM ,4.50 
 07/18/10 10:00 AM ,5.00 
 07/18/10 11:00 AM ,5.00 
 07/18/10 12:00 PM ,5.50 
 07/18/10 1:00 PM ,5.50 
 07/18/10 2:00 PM ,5.50 
 07/18/10 3:00 PM ,5.50 
 07/18/10 4:00 PM ,5.50 
 07/18/10 5:00 PM ,6.00 
 07/18/10 6:00 PM ,5.50 
 07/18/10 7:00 PM ,5.50 
 07/18/10 8:00 PM ,6.00 
 07/18/10 9:00 PM ,5.50 
 07/18/10 10:00 PM ,5.50 
 07/18/10 11:00 PM ,5.50 
 07/19/10 12:00 AM ,5.00 
 07/19/10 1:00 AM ,5.00 
 07/19/10 2:00 AM ,5.00 
 07/19/10 3:00 AM ,5.00 
 07/19/10 4:00 AM ,5.00 
 07/19/10 5:00 AM ,5.00 
 07/19/10 6:00 AM ,4.50 
 07/19/10 7:00 AM ,4.50 
 07/19/10 8:00 AM ,4.00 
 07/19/10 9:00 AM ,4.00 
 07/19/10 10:00 AM ,4.50 
 07/19/10 11:00 AM ,4.50 
 07/19/10 12:00 PM ,5.00 
 07/19/10 1:00 PM ,5.50 
 07/19/10 2:00 PM ,5.50 
 07/19/10 3:00 PM ,5.50 
 07/19/10 4:00 PM ,5.50 
 07/19/10 5:00 PM ,5.50 
 07/19/10 6:00 PM ,5.50 
 07/19/10 7:00 PM ,6.00 
 07/19/10 8:00 PM ,5.50 
 07/19/10 9:00 PM ,5.50 
 07/19/10 10:00 PM ,5.00 
 07/19/10 11:00 PM ,5.50 
 07/20/10 12:00 AM ,5.00 
 07/20/10 1:00 AM ,5.00 
 07/20/10 2:00 AM ,5.00 
 07/20/10 3:00 AM ,5.00 
 07/20/10 4:00 AM ,5.00 
 07/20/10 5:00 AM ,5.00 
 07/20/10 6:00 AM ,5.00 
 07/20/10 7:00 AM ,4.50 
 07/20/10 8:00 AM ,4.50 
 07/20/10 9:00 AM ,5.00 
 07/20/10 10:00 AM ,15.00 
 07/20/10 11:00 AM ,8.00 
 07/20/10 12:00 PM ,9.00 
 07/20/10 1:00 PM ,8.00 
 07/20/10 2:00 PM ,3.00 
 07/20/10 3:00 PM ,4.00 
 07/20/10 4:00 PM ,8.50 
 07/20/10 5:00 PM ,7.50 
 07/20/10 6:00 PM ,6.50 
 07/20/10 7:00 PM ,6.50 
 07/20/10 8:00 PM ,7.00 
 07/20/10 9:00 PM ,7.50 
 07/20/10 10:00 PM ,7.50 
 07/20/10 11:00 PM ,7.50 
 07/21/10 12:00 AM ,7.50 
 07/21/10 1:00 AM ,7.00 
 07/21/10 2:00 AM ,7.00 
 07/21/10 3:00 AM ,6.50 
 07/21/10 4:00 AM ,7.00 
 07/21/10 5:00 AM ,7.00 
 07/21/10 6:00 AM ,6.50 
 07/21/10 7:00 AM ,6.50 
 07/21/10 8:00 AM ,6.50 
 07/21/10 9:00 AM ,6.50 
 07/21/10 10:00 AM ,6.00 
 07/21/10 11:00 AM ,6.00 
 07/21/10 12:00 PM ,6.50 
 07/21/10 1:00 PM ,6.00 
 07/21/10 2:00 PM ,7.00 
 07/21/10 3:00 PM ,6.50 
 07/21/10 4:00 PM ,6.50 
 07/21/10 5:00 PM ,6.50 
 07/21/10 6:00 PM ,6.00 
 07/21/10 7:00 PM ,6.00 
 07/21/10 8:00 PM ,5.50 
 07/21/10 9:00 PM ,6.00 
 07/21/10 10:00 PM ,6.00 
 07/21/10 11:00 PM ,5.50 
 07/22/10 12:00 AM ,5.50 
 07/22/10 1:00 AM ,5.50 
 07/22/10 2:00 AM ,5.50 
 07/22/10 3:00 AM ,5.50 
 07/22/10 4:00 AM ,5.00 
 07/22/10 5:00 AM ,5.50 
 07/22/10 6:00 AM ,5.00 
 07/22/10 7:00 AM ,4.50 
 07/22/10 8:00 AM ,5.00 
 07/22/10 9:00 AM ,4.50 
 07/22/10 10:00 AM ,5.50 
 07/22/10 11:00 AM ,5.00 
 07/22/10 12:00 PM ,5.50 
 07/22/10 1:00 PM ,5.50 
 07/22/10 2:00 PM ,5.50 
 07/22/10 3:00 PM ,5.50 
 07/22/10 4:00 PM ,5.50 
